Судостроительная промышленность|Освоение производства поточных автоматизированных линий изготовления плоских секций.|2015-2017 годы|100%|0%
Судостроительная промышленность|Разработка и производство полу автоматического и автоматического сварочного оборудования для TIG, TAG, MIG, MAG и SAW-сварки|2015-2018 годы|60%|0%
Судостроительная промышленность|Освоение производства поточных автоматизированных линий изготовления тавровых балок.|2015-2018 годы|100%|0%
Судостроительная промышленность|Разработка и производство источников сварочного тока для различных видов сварки, в том числе программно-управляемых.|2015-2016 годы|60%|0%
Судостроительная промышленность|Разработка программного обеспечения для машинной обработки результатов размерного контроля формы и взаимного положения стыкуемых судостроительных конструкций и судового оборудования на этапах их изготовления, сборки и монтажа, получаемых с использованием современных 3-D контрольно-измерительных систем|2015-2018 годы|90%|0%
Судостроительная промышленность|Создание серийного образца и организация производства импортозамещающей патентозащищенной автоматизированной системы для электронного замера геометрических параметров судовых пригоночных (забойных) труб по месту их расположения между внешними фланцами|2015-2017 годы|80%|0%
Судостроительная промышленность|Создание серийных образцов и организация производства импортозамещающих патентозащищенных встроенных устройств локальной автоматики для эксплуатационного позиционирования рабочих инструментов, входящих в состав оборудования обработки листового и профильного проката в судостроении и других отраслях промышленности.|2015-2017 годы|50%|0%
Судостроительная промышленность|Бесфланцевая втулочная муфта соединения валов по методу инжекции масла|2015-2018 годы|60%|0%
Судостроительная промышленность|Комплект оборудования для монтажа гребного винта и полумуфты|2015-2018 годы|100%|0%
Судостроительная промышленность|Освоение производства линии автоматизированной мерной резки труб|2016-2018 годы|100%|0%
Судостроительная промышленность|Освоение производства быстроразъёмных бессварных компенсирующих соединений трубопроводов, предназначенных для работы в судовых трубопроводах|2016-2018 годы|60%|0%
Судостроительная промышленность|Освоение производства машин и комплексов термической резки листового проката|2015-2016 годы|90%|50%
Судостроительная промышленность|Освоение производства оборудования линий тавровых балок|2015-2018 годы|100%|0%
Судостроительная промышленность|Линия микропанелей. Освоение производства портала установки набора|2015-2018 годы|100%|0%
Судостроительная промышленность|Линия плоских секций Освоение производства станции односторонней сварки полотнищ с обратным формированием шва|2015-2018 годы|100%|0%
Судостроительная промышленность|Линия плоских секций Освоение производства портала установки набора главного направления|2015-2018 годы|100%|0%
Судостроительная промышленность|Линия плоских секций. Освоение производства портала приварки набора главного направления|2015-2018 годы|100%|0%
Судостроительная промышленность|Линия плоских секций Освоение производства станции подъема секций массой до 50 т. (гидроподъемник)|2015-2018 годы|100%|0%
Судостроительная промышленность|Освоение производства постели для сборки криволинейных секций|2015-2018 годы|100%|0%
Судостроительная промышленность|Освоение производства установки для гибки труб диаметром до 325 мм с индукционным нагревом|2015-2018 годы|100%|0%
Судостроительная промышленность|Освоение производства станка для холодной гибки труб диаметром до 108 мм|2015-2018 годы|70%|0%
Судостроительная промышленность|Освоение разработки программного обеспечения для роботизированной сварки судовых корпусных конструкций|2015-2018 годы|80%|0%
Транспортн.машиностр.|Вагон-цистерна и контейнер-цистерна для транспортировки сжиженного природного газа|2019|100%|20%
Транспортн.машиностр.|Комплектующие производимые Knorr Bremse: •    Тележечная тормозная система ТМХ •    Тормозная колодка с чугунной вставкой •    Авторежим распределения давления в тормозных цилиндрах •    Электронные системы торможения ЕСР •    Система управления торможением в конце поезда EOT •    Датчик схода Комплектующие производимые Wabtec: •    Узлы сочленения SAC-1/SSD|2018|100%|0%
Транспортн.машиностр.|Крытый вагон с повышенной осевой нагрузкой 25тс|2016|100%|0%
Транспортн.машиностр.|Генератор для тепловоза|2016|100%|0%
Транспортн.машиностр.|Вагон-цистерна для пека|2016|100%|0%
Транспортн.машиностр.|Инновационный низкопольный пассажирский трамвай|2016|100%|0%
Транспортн.машиностр.|Вагон-цистерна для перевозки расплавленной серы|2016|100%|0%
Транспортн.машиностр.|Детали, узлы и компоненты для двухсистемных электровозов|2020|100%|30%
Транспортн.машиностр.|Изотермический подвижной состав, в том числе рефрижераторные контейнеры|2017|100%|0%
Транспортн.машиностр.|Грузовой тепловоз 2ТЭ25Км|2016|100%|0%
Транспортн.машиностр.|Тяговый двигатель для тепловозов|2016|100%|20%
Транспортн.машиностр.|Тяговый преобразователь для локомотивов и моторвагонного подвижного состава|2018|100%|20%
Транспортн.машиностр.|Ключевые компоненты грузового электровоза 2ЭС5с|2018|100%|20%
Транспортн.машиностр.|Асинхронный тяговый привод|2017|100%|20%
Транспортн.машиностр.|Путевая техники для обслуживания инфраструктуры|2020|80%|20%
Транспортн.машиностр.|Воздухораспределитель|2017|100%|0%
Транспортн.машиностр.|Детали тележки Barber|2016|100%|0%
Транспортн.машиностр.|Черновая ось|2017|100%|0%
Транспортн.машиностр.|Кассетный подшипник|2017|100%|0%
Транспортн.машиностр.|Поглощающий аппарат Т1|2017|100%|0%
Транспортн.машиностр.|Грузовые вагоны для пищевой и химической промышленности|2020|80%|0%
Транспортн.машиностр.|Г ерметизированный межвагонный переход|2018|100%|0%
Транспортн.машиностр.|Грузовые вагоны с кузовом из алюминиевого сплава|2019|100%|10%
Транспортн.машиностр.|Системы управления железнодорожным подвижным составом|2020|70%|20%
Транспортн.машиностр.|Грузовой тепловоз с улучшенными техникоэкономическими характеристиками, в том числе работающий на газомоторном топливе|2019|70%|20%
Транспортн.машиностр.|Железнодорожный подвижной состав для использования на высокоскоростных магистралях|2020|100%|70%
Тяжелое машиностр.|Сейсмичекское оборудование, оборудование для электроразведки, магниторазведки, гравиразведки|2015-2020 гг.|100%|30%
Тяжелое машиностр.|Буровая установка для колонкового и техничекого бурения, испытаний и освоения скважин грузоподъемностью до 125 т.|2015-2018 гг.|90%|10%
Тяжелое машиностр.|Бурильные трубы по стандарту API 5D; обсадные трубы по стандарту API 5СТ|2015-2018 гг.|90%|10%
Тяжелое машиностр.|Породоразрушающий инструмент и бурильный инструмент|2015-2018 гг.|95%|5%
Тяжелое машиностр.|Лабораторное и геолого-геофизическое оборудование|2015-2018 гг.|80%|30%
Тяжелое машиностр.|Специализированное прикладное программное обеспечение для геофизичеких и геологоразведочных работ|2015-2020 гг.|100%|50%
Тяжелое машиностр.|Навигационно-гидрографическое оборудование|2015-2017 гг.|100%|40%
Тяжелое машиностр.|Автоматизированные очистные комплексы|2015-2019 гг.|100%|75%
Тяжелое машиностр.|Дробильно-конвейерные комплексы|2015-2016 гг.|100%|50%
Тяжелое машиностр.|Передвижная шахтная крепь с гидравлическим приводом (механизированная крепь)|2015 гг.|100%|45%
Тяжелое машиностр.|Проходческие комбайны|2015-2016 гг.|25%|0%
Тяжелое машиностр.|Высокопроизводительный проходческий комплекс для проведения выработок с анкерным креплением|2018-2019 гг.|100%|67%
Тяжелое машиностр.|Высокопроизводительный проходческо - добычной комплекс для добычи калийных руд|2015-2017 гг.|100%|63%
Тяжелое машиностр.|Карьерные электрические экскаваторы класса 45-60 куб.м|2015-2018 гг.|100%|30%
Тяжелое машиностр.|Гидравлические карьерные экскаваторы|2015-2017 гг.|100%|67%
Тяжелое машиностр.|Добычные комбайны|2015-2017 гг.|96%|56%
Тяжелое машиностр.|Погрузчик ковшовый шахтный ПКШМ.|2015-2017 гг.|100%|73%
Тяжелое машиностр.|Установка бурильная шахтная|2015-2017 гг.|100%|15%
Тяжелое машиностр.|Буровое оборудование для проходки взрывных скважин в т.ч. дизельные и гидрофицированные буровые станки различного климатического исполнения|2015-2018 гг.|100%|70%
Тяжелое машиностр.|Конвейеры ленточные|2015-2017 гг.|75%|30%
Тяжелое машиностр.|Тюбинговая крепь|2015-2017 гг.|80%|35%
Тяжелое машиностр.|Укладчики, Заборщики, Укладчики-забощики, Вагоноопрокидователи, Рыхлители, Толкатели, Питатели, Тележки передаточные, Позиционеры, Дробильно-фрезерные машины, Усреднители|2015-2016 гг.|70%|43%
Тяжелое машиностр.|Дробилки (конусные, щековые , валковые молотковые) Мельницы (рудоразмольные, центробежные и шаровые)|2015-2017 гг.|60%|25%
Тяжелое машиностр.|Система электрогидравлического управления механизироваными крепями; система управелния проходческими и очистными комбайнами; система управления конвейерным транспортом; система мониторинга шахт|2015-2018 гг.|80%|53%
Тяжелое машиностр.|Редукторы|2015-2016 гг.|80%|35%
Тяжелое машиностр.|Буровые насосы Буровые лебедки|2015-2018 гг.|70%|48%
Тяжелое машиностр.|Погружные пневмоударники на высокое давление сжатого воздуха для оснащения буровых станков для открытой отработки месторождения|2015-2018 гг.|100%|60%
Тяжелое машиностр.|Коническо-цилиндрические и мотор-редукторы|2015-2017 гг.|80%|48%
Тяжелое машиностр.|Конвейерные ролики|2015-2017 гг.|80%|46%
Тяжелое машиностр.|Автоматизированные системы управления горно-транспортными комплексами (АСУ ГТК)|2015-2017 гг.|30%|5%
Тяжелое машиностр.|Инженерное Программное обеспечение для горнодобывающей отрасли (ПО моделирования, планирования горных работ, подсчета запасов)|2015-2018 гг.|90%|35%
Тяжелое машиностр.|Системы дистанционного и автономного управления горно-транспортными комплексами, бортовое оборудование|2015-2016 гг.|100%|63%
Тяжелое машиностр.|Программное обеспечение систем безопасности для горнодобывающей промышленности|2015-2017 гг.|100%|60%
Тяжелое машиностр.|Программное обеспечение автоматизированных систем диспетчерского управления (АСДУ) горнодобывающего предприятия|2015-2017 гг.|100%|60%
Тяжелое машиностр.|Взрывозащищенные электродвигатели|2016-2018 гг.|96%|56%
Тяжелое машиностр.|Первичные датчики для горнодобывающей промышленности|2015-2018 гг.|100%|60%
Тяжелое машиностр.|Взрывозащищенные преобразователи частоты|2015-2018 гг.|100%|76%
Тяжелое машиностр.|Портальные краны|2015-2018 гг.|100%|47%
Тяжелое машиностр.|Краны судовые|2015-2018 гг.|90%|57%
Тяжелое машиностр.|Краны оффшорные|2015-2018 гг.|100%|60%
Тяжелое машиностр.|Краны башенные грузоподъемностью от 12-16 тонн|2015-2018 гг.|99%|50%
Тяжелое машиностр.|Краны для металлургического производства(мостовые грейферные,краны загрузочные,совковые);|2015-2016 гг.|50%|25%
Тяжелое машиностр.|Лифты, обеспечивающие скорость движения кабины более 2 м/с|2015-2017 гг.|100%|40%
Тяжелое машиностр.|Лифты малые грузовые (грузоподъемностью до 500 кг)|2015-2017 гг.|80%|30%
Тяжелое машиностр.|Мотор-редукторы механизма передвижения крана|2015-2017 гг.|90%|40%
Тяжелое машиностр.|Тали (тельферы)|2015-2017 г.|85%|45%
Тяжелое машиностр.|Лебедка (лифтовое оборудование)|2015-2018 гг.|70%|30%
Тяжелое машиностр.|Привод дверей (лифтовое оборудование)|2015-2018 гг.|70%|30%
Тяжелое машиностр.|Частотные преобразователи (лифтовое оборудование)|2016-2018 гг.|100%|50%
Тяжелое машиностр.|Системы управления (станции управления лифтовое оборудование) для скоростных лифтов со скоростью кабины более 1,6 м/с.|2015-2016 гг.|95%|45%
Тяжелое машиностр.|МНЛЗ (сортовые и блюмовые) и запчасти к ним|2015-2017 гг.|70%|55%
Тяжелое машиностр.|МНЛЗ (слябовые)|2016-2018 гг.|83%|50%
Тяжелое машиностр.|Прокатное оборудование|2015-2016 гг.|92%|40%
Тяжелое машиностр.|Трубопрокатные станы|2015-2017 гг.|60%|20%
Тяжелое машиностр.|Изостатическое оборудование|2016-2017 гг.|50%|20%
Тяжелое машиностр.|Гильзы кристаллизаторов МНЛЗ|2016-2017 гг.|95%|20%
Тяжелое машиностр.|Прокатные валки|2015-2016 гг.|70%|35%
Тяжелое машиностр.|Подшипники жидкостного трения|2015 г.|40%|0%
Тяжелое машиностр.|Вращающиеся печи, циклонные теплообменники, декарбонизаторы, охладители клинкера, сырьевые и цементные помольные отделения заводов, работающих по сухому способу|2015-2017 гг.|100%|45%
Тяжелое машиностр.|Оборудование для изготовления химических волокон, углеродных и графитированных волокон|2015-2019 гг.|100%|80%
Тяжелое машиностр.|Оборудование для обработки, утилизации и обезвреживания отходов производства и потребления|2016-2020 гг.|85%|55%
Тяжелое машиностр.|Оборудование для поточного реагентного способа очистки промышленных сточных вод|2017-2020 гг.|80%|40%
Тяжелое машиностр.|Крановая установка с телескопической стрелой и комбинированным приводом, грузоподъемностью 150 тонн|2017-2020 гг.|45%|10%
Тяжелое машиностр.|Автоматизированные грузоподъемные и подъемнотранспортные системы|2017-2020 гг.|90%|25%
Тяжелое машиностр.|Комплектующие для крановой техники (редукторы, лебедки, механизмы поворота)|2017-2020 гг.|85%|50%
Тяжелое машиностр.|Специальные башенные краны грузоподъемностью 40 тонн и более.|2017-2020гг.|100%|15%
Тяжелое машиностр.|Гибкие цифровые автоматизированные и роботизированные формовочные и смесеприготовительные машины и линии для литейных производств|2017-2020гг.|100%|60%
Тяжелое машиностр.|Оборудование для литья под высоким давлением или экструзии (формовки) для производства алюминиевых и биметаллических радиаторов|2016-2020|70%|50%
Тяжелое машиностр.|Холодильные компрессоры спиральные холодопроизводительностью от 5 до 50 кВт|2017-2020|100%|75%
Тяжелое машиностр.|Холодильные компрессоры винтовые холодопроизводительностью от 100 до 500 кВт|2017-2020|99%|75%
Тяжелое машиностр.|Холодильные компрессоры поршневые бессальниковые холодопроизводительностью от 20 до 80 кВт|2017-2020|99%|50%
Тяжелое машиностр.|Холодильные компрессоры поршневые герметичные холодопроизводительностью от 10 до 20 кВт|2017-2020|99%|50%
Тяжелое машиностр.|Холодильные компрессоры поршневые герметичные холодопроизводительностью от 1,5 до 5 кВт|2017-2020|99%|50%
Тяжелое машиностр.|Холодильные компрессоры винтовые открытого и закрытого типа холодопроизводительностью от 100 кВт до 1 МВт|2017-2020|95%|57%
Тяжелое машиностр.|Холодильные компрессоры центробежные холодопроизводительностью от 300 до 3000 кВт|2017-2020|100%|75%
Тяжелое машиностр.|Оборудование холодильное промышленное холодопроизводительностью 4-10 кВт (при температуре -40...-80° С)|2017-2020|100%|10%
Тяжелое машиностр.|Агрегат винтовой бессальниковый с шевронными роторами для холодильных установок холодопроизводительностью от 50 до 400 кВт|2017-2020|100%|80%
Тяжелое машиностр.|Холодильные установки для заморозки грунтов контейнерные и стационарные|2017-2020|70%|10%
Тяжелое машиностр.|Холодильные установки для хранения плодов и овощей в регулируемой газовой среде|2017-2020|90%|50%
Тяжелое машиностр.|Сублимационные (лиофильные) сушки|2017-2020|100%|20%
Тяжелое машиностр.|Приборы холодильной автоматики и запорно-регулирующая аппаратура|2017-2020|100%|75%
Тяжелое машиностр.|Электронно-управляемый расширительный вентиль для холодильных установок (Ду20 -ДуЮО)|2017-2020|100%|75%
Тяжелое машиностр.|Турбодетандерные агрегаты (ТДА) для установок по сжижению и комплексной подготовке природного газа мощностью от 0,2 до 10 МВт|2017-2020|70%|50%
Тяжелое машиностр.|Установки извлечения и сжижения гелия|2017-2020|70%|30%
Тяжелое машиностр.|Контейнеры-цистерны для транспортировки жидкого гелия|2017-2020|90%|50%
Тяжелое машиностр.|Приводы электромеханические|2017-2020|95%|70%
Тяжелое машиностр.|Электронно-коммутируемые ЕС электродвигатели с внешнем ротором|2017-2020|95%|70%
Тяжелое машиностр.|Мотор-колеса для канальных вентиляторов|2017-2020|100%|80%
Тяжелое машиностр.|Регенераторы роторные, конденсационного и сорбционного типов|2017-2020|100%|60%
Тяжелое машиностр.|Регенераторы пластинчатые|2017-2020|100%|60%
Тяжелое машиностр.|Рабочие колеса вентиляторов|2017-2020|70%|10%
Тяжелое машиностр.|Агрегатированные вентиляционные установки (центральные кондиционеры)|2016-2020|60%|20%
Тяжелое машиностр.|Чиллеры|2016-2020|95%|75%
Тяжелое машиностр.|Вентиляторы|2016-2020|66%|40%
Тяжелое машиностр.|Руфтопы|2016-2020|100%|80%
Тяжелое машиностр.|Тепловые насосы|2016-2020|95%|80%
Тяжелое машиностр.|Системы с переменным расходом хладагента (VRF)|2016-2020|100%|85%
Тяжелое машиностр.|Фанкойлы|2016-2020|100%|85%
Фармацевтич.промышл.|глатирамера ацетат|2015-2020|100%|50%
Фармацевтич.промышл.|трастузумаб|2015-2020|100%|50%
Фармацевтич.промышл.|бевлцизумаб|2015-2020|100%|50%
Фармацевтич.промышл.|инфликсимаб|2015 - 2020|100%|50%
Фармацевтич.промышл.|абакавир + ламнвудин|2015-2020|100%|10%
Фармацевтич.промышл.|атазанавир|2015-2018|100%|10%
Фармацевтич.промышл.|октоког альфа|2015-2020|100%|50%
Фармацевтич.промышл.|будесонид + формотерол|2015-2020|100%|50%
Фармацевтич.промышл.|ралтегравир|2015-2020|100%|100%
Фармацевтич.промышл.|порактант альфа|2015-2020|100%|100%
Фармацевтич.промышл.|ЙОПРОМИД|2015-2020|100%|10%
Фармацевтич.промышл.|дорназа альфа|2015-2020|100%|100%
Фармацевтич.промышл.|тахролимус|2015-2018|100%|10%
Фармацевтич.промышл.|кетоаналоги аминокислот|2015-2020|100%|10%
Фармацевтич.промышл.|тиотропия бромид|2015-2017|100%|50%
Фармацевтич.промышл.|алтеплаза|2015-2020|100%|10%
Фармацевтич.промышл.|ранибизумаб|2015-2023|100%|10%
Фармацевтич.промышл.|севофлуран|2015-2019|100%|10%
Фармацевтич.промышл.|железа [III] гидроксид полимальтозат|2015-2020|100%|100%
Фармацевтич.промышл.|салметерол + фяугиказон|2015 -2016|100%|10%
Фармацевтич.промышл.|пропофол|2015-2018|100%|10%
Фармацевтич.промышл.|идурсульфаза|2015 -2020|100%|100%
Фармацевтич.промышл.|инсулин лизпро|2015-2020|100%|10%
Фармацевтич.промышл.|гефитиниб|2015-2016|100%|10%
Фармацевтич.промышл.|валганцикловир|2015 -2016|100%|10%
Фармацевтич.промышл.|экулизумаб|2015-2020|100%|100%
Фармацевтич.промышл.|микофеноло вал кислота|2015-2020|100%|10%
Фармацевтич.промышл.|вальпроевая кислота|2015-2018|100%|10%
Фармацевтич.промышл.|адалимумаб|2015 -2020|100%|50%
Фармацевтич.промышл.|цегуксимаб|2015-2020|100%|10%
Фармацевтич.промышл.|церебролизин|2015-2020|100%|100%
Фармацевтич.промышл.|железа [III] гидроксида сахарозный комплекс|2015-2020|100%|10%
Фармацевтич.промышл.|фактор свертывания крови VHI + фактор Виллебранда|2015-2020|100%|100%
Фармацевтич.промышл.|леналидомид|2015-2019|100%|10%
Фармацевтич.промышл.|ром и плести м|2015-2020|100%|100%
Фармацевтич.промышл.|сорафениб|2015-2020|100%|10%
Фармацевтич.промышл.|эверолимус|2015-2020|100%|100%
Фармацевтич.промышл.|эртапенем|2015-2020|100%|100%
Фармацевтич.промышл.|фосампренавир|2015-2020|100%|100%
Фармацевтич.промышл.|микафунгин|2015-2020|100%|10%
Фармацевтич.промышл.|пеметрексед|2015-2017|100%|10%
Фармацевтич.промышл.|роггивакаин|2015-2018|100%|10%
Фармацевтич.промышл.|нилотиннб|2015-2020|100%|100%
Фармацевтич.промышл.|эзомепразол|2015-2016|100%|10%
Фармацевтич.промышл.|каспофунгин|2015-2020|100%|10%
Фармацевтич.промышл.|фулвестрант|2015-2017|100%|10%
Фармацевтич.промышл.|йоверсол|2015-2020|100%|100%
Фармацевтич.промышл.|дазатиниб|2015-2020|100%|100%
Фармацевтич.промышл.|фоллитропин альфа|2015-2019|100%|10%
Фармацевтич.промышл.|сунитиниб|2015-2020|100%|100%
Фармацевтич.промышл.|диданозин|2015 -2018|100%|10%
Фармацевтич.промышл.|энфувиртид|2015-2020|100%|10%
Фармацевтич.промышл.|триггторелин|2015-2017|100%|10%
Фармацевтич.промышл.|зуклопентиксол|2015 -2024|100%|10%
Фармацевтич.промышл.|факторы свертывания крови И, IX и X в комбинации|2015-2020|100%|100%
Фармацевтич.промышл.|метоксиполиэтиленгликоль- эпоэтин бета|2015-2020|100%|100%
Фармацевтич.промышл.|пирибедил|2015-2020|100%|100%
Фармацевтич.промышл.|цинакалцет|2015-2020|100%|100%
Фармацевтич.промышл.|этанерцепт|2015-2020|100%|10%
Фармацевтич.промышл.|леводопа + бенсеразид|2015-2016|100%|10%
Фармацевтич.промышл.|аллростадил|2015 -2018|100%|10%
Фармацевтич.промышл.|натрия хлорид + калия хлорид + кальция хлорида дигидрат + магния хлорида гексагидрат + натрия ацетата тригидрат + Яблочная кислота|2015-2020|100%|100%
Фармацевтич.промышл.|тоиилизумаб|2015-2020|100%|100%
Фармацевтич.промышл.|азацитидин|2015-2020|100%|100%
Фармацевтич.промышл.|гадодиамид|2015-2020|100%|10%
Фармацевтич.промышл.|гадобутрол|2015-2020|100%|100%
Фармацевтич.промышл.|бозентан|2015-2020|100%|100%
Фармацевтич.промышл.|гадопентетовая кислота|2015-2020|100%|10%
Фармацевтич.промышл.|формотерол|2015-2016|100%|50%
Фармацевтич.промышл.|эрлотиниб|2015-2020|100%|100%
Фармацевтич.промышл.|антиингибиторный коагулянтный комплекс|2015-2020|100%|100%
Фармацевтич.промышл.|метилпреднизолон|2015-2020|100%|10%
Фармацевтич.промышл.|цефтаролина фосамил|2015 -2020|100%|100%
Фармацевтич.промышл.|тобрамицин|2015-2020|100%|10%
Фармацевтич.промышл.|риварокеабан|2015-2020|100%|100%
Фармацевтич.промышл.|абатацепт|2015-2020|100%|100%
Фармацевтич.промышл.|дабигатрана этексилат|2015 -2020|100%|100%
Фармацевтич.промышл.|аминокислоты и их смеси|2015-2020|100%|2%
Фармацевтич.промышл.|левосимендан|2015 -2017|100%|10%
Фармацевтич.промышл.|палиперидон|2015 -2020|100%|100%
Фармацевтич.промышл.|натрия амидотризоат|2015 -2020|100%|100%
Фармацевтич.промышл.|цетрореликс|2015-2018|100%|10%
Фармацевтич.промышл.|базиликсимаб|2015-2023|100%|10%
Фармацевтич.промышл.|нимодипин|2015-2016|100%|10%
Фармацевтич.промышл.|лейпрорелин|2015-2023|100%|10%
Фармацевтич.промышл.|ципротерон|2015-2020|100%|100%
Фармацевтич.промышл.|сертандол|2015-2017|100%|10%
Фармацевтич.промышл.|деферазирокс|2015 -2020|100%|10%
Фармацевтич.промышл.|энтекавир|2015-2019|100%|10%
Фармацевтич.промышл.|абакавир + ламивудин + зидовудин|2015-2020|100%|100%
Фармацевтич.промышл.|устекинумаб|2015 -2020|100%|100%
Фармацевтич.промышл.|урапидил|2015 -2018|100%|10%
Фармацевтич.промышл.|прамипексол|2015-2016|100%|10%
Фармацевтич.промышл.|перициазин|2015-2018|100%|10%
Фармацевтич.промышл.|фяутамид|2015-2020|100%|10%
Фармацевтич.промышл.|осельтамивир|2015 -2017|100%|10%
Фармацевтич.промышл.|ашмелатин|2015-2020|100%|100%
Фармацевтич.промышл.|гексопреналин|2015-2018|100%|10%
Фармацевтич.промышл.|ганиреликс|2015-2020|100%|100%
Фармацевтич.промышл.|норэпннефрин|2015-201?|100%|10%
Фармацевтич.промышл.|севеламер|2015-2020|100%|50%
Фармацевтич.промышл.|ривастигмин|2015-2020|100%|10%
Фармацевтич.промышл.|гидроксикарбамид|2015-2016|100%|10%
Фармацевтич.промышл.|джозамицин|2015-2020|100%|10%
Фармацевтич.промышл.|карбетоцин|2015-2020|100%|100%
Фармацевтич.промышл.|ганцикловир|2015 -2022|100%|10%
Фармацевтич.промышл.|атозибан|2015 -2020|100%|50%
Фармацевтич.промышл.|левомепромазин|2015-2020|100%|10%
Фармацевтич.промышл.|амантадин|2015 -2020|100%|10%
Фармацевтич.промышл.|вилдаглиптнн|2015-2020|100%|100%
Фармацевтич.промышл.|оксибупрокаин|2015-2020|100%|10%
Фармацевтич.промышл.|ипратропия бромид|2015-2020|100%|50%
Фармацевтич.промышл.|пиридостигмина бромид|2015-2016|100%|10%
Фармацевтич.промышл.|жировые эмульсии для парентерального питания|2015-2020|100%|2%
Фармацевтич.промышл.|дико простои|2015-2020|100%|100%
Фармацевтич.промышл.|цертолизумаба пэгол|2015-2020|100%|100%
Фармацевтич.промышл.|иммуноглобулин противостолбнячный человека|2015-2020|100%|100%
Фармацевтич.промышл.|кломипрамин|2015 -2018|100%|10%
Фармацевтич.промышл.|гатифлоксашш|2015-2020|100%|100%
Фармацевтич.промышл.|ацетазоламид|2015 -2016|100%|10%
Фармацевтич.промышл.|корифоллитропин альфа|2015-2020|100%|100%
Фармацевтич.промышл.|флуфеназин|2015-2017|100%|10%
Фармацевтич.промышл.|телбивудин|2015-2019|100%|10%
Фармацевтич.промышл.|миглустат|2015-2020|100%|100%
Фармацевтич.промышл.|нитиэинон|2015-2020|100%|100%
Фармацевтич.промышл.|сульфасалазин|2015 -2017|100%|10%
Фармацевтич.промышл.|саксаглиптин|2015 -2020|100%|100%
Фармацевтич.промышл.|сеннозиды А и В|2015-2017|100%|10%
Фармацевтич.промышл.|агалсидаза альфа|2015-2020|100%|100%
Фармацевтич.промышл.|окскарбазепин|2015-2020|100%|10%
Фармацевтич.промышл.|прокарбазин|2015-2018|100%|10%
Фармацевтич.промышл.|флупентиксол|2015 -2018|100%|10%
Фармацевтич.промышл.|натализумаб|2015 -2020|100%|100%
Фармацевтич.промышл.|бипериден|2015-2018|100%|10%
Фармацевтич.промышл.|хлорамбуиил|2015-2020|100%|10%
Фармацевтич.промышл.|третиноин|2015 -2018|100%|10%
Фармацевтич.промышл.|тропикамид|2015-2018|100%|10%
Фармацевтич.промышл.|натамицин|2015 -2016|100%|10%
Фармацевтич.промышл.|баклофен|2015 -2020|100%|100%
Фармацевтич.промышл.|пеницилламин|2015-2018|100%|10%
Фармацевтич.промышл.|клоназепам|2015-2016|100%|10%
Фармацевтич.промышл.|ситаглиптин|2015 -2020|100%|100%
Фармацевтич.промышл.|мелфалан|2015-2018|100%|10%
Фармацевтич.промышл.|метилдопа|2015-2018|100%|10%
Фармацевтич.промышл.|леводопа + карбндопа|2015 -2020|100%|100%
Фармацевтич.промышл.|дорзоламид|2015-2017|100%|10%
Фармацевтич.промышл.|лакосамид|2015-2020|100%|100%
Фармацевтич.промышл.|Л О му СТИН|2015-2018|100%|10%
Фармацевтич.промышл.|йомепрол|2015-2020|100%|100%
Фармацевтич.промышл.|спарфлоксацин|2015-2017|100%|10%
Фармацевтич.промышл.|вакцина для лечения рака мочевого пузыря БЦЖ|2015-2020|100%|100%
Фармацевтич.промышл.|гидро ксихл орохи н|2015 -2018|100%|10%
Фармацевтич.промышл.|метилзргометрин|2015-2018|100%|10%
Фармацевтич.промышл.|пропафенон|2015-2018|100%|10%
Фармацевтич.промышл.|неларабин|2015-2021|100%|10%
Фармацевтич.промышл.|бусульфан|2015 -2018|100%|10%
Фармацевтич.промышл.|кальцитриол|2015-2018|100%|10%
Фармацевтич.промышл.|меркаптопурик|2015-2016|100%|10%
Фармацевтич.промышл.|фактор свертывания крови VII|2015-2020|100%|10%
Фармацевтич.промышл.|празиквантел|2015 -2020|100%|100%
Фармацевтич.промышл.|тестостерон|2015-2020|100%|100%
Фармацевтич.промышл.|имипрамин|2015-2020|100%|10%
Фармацевтич.промышл.|эстрадиол|2015 -2020|100%|40%
Фармацевтич.промышл.|пимекролимус|2015-2020|100%|100%
Фармацевтич.промышл.|кромоглициевая кислота|2015 -2016|100%|10%
Фармацевтич.промышл.|инсулин лизпро двухфазный|2015 -2020|100%|10%
Фармацевтич.промышл.|изониазид + рифампицин|2015-2020|100%|10%
Фармацевтич.промышл.|флуоресцеин натрия|2015 -2016|100%|10%
Фармацевтич.промышл.|рифамицин|2015-2020|100%|10%
Фармацевтич.промышл.|солифенацин|2015-2020|100%|100%
Фармацевтич.промышл.|мебендазол|2015-2017|100%|10%
Фармацевтич.промышл.|флудрокортизон|2015-2018|100%|10%
Фармацевтич.промышл.|левамизол|2015-2020|100%|100%
Фармацевтич.промышл.|кломифен|2015 -2020|100%|100%
Фармацевтич.промышл.|глюкагон|2015-2020|100%|10%
Фармацевтич.промышл.|нандролон|2015-2020|100%|100%
Фармацевтич.промышл.|этионамид|2015-2020|100%|100%
Фармацевтич.промышл.|этосуксимид|2015 -2018|100%|10%
Фармацевтич.промышл.|фенитоин|2015 -2020|100%|100%
Фармацевтич.промышл.|лоразепам|2015 -2016|100%|10%
Фармацевтич.промышл.|норэтистерон|2015 -2020|100%|100%
